FULLREEF_ID,REEF,year,Dist.time,Dist.type,Dist.number,Recovery year,DISTURBANCE_TYPE,A_SECTOR,COVER,change,DHW
18032S,Rib Reef,2007,Recovery,Cumulative,1,no,n,TO,6.335678392,-0.997654941,0
18032S,Rib Reef,2008,Recovery,Cumulative,1,no,n,TO,10.94811005,4.612431661,0
18032S,Rib Reef,2009,Recovery,Cumulative,1,no,n,TO,15.8118928,4.863782744,0.989999978
18032S,Rib Reef,2010,Before,Single,2,yes,n,TO,23.16666667,7.354773869,1.639999963
18032S,Rib Reef,2011,After,Single,2,no,s,TO,8.469849246,-14.69681742,0.959999979
18032S,Rib Reef,2012,Recovery,Single,2,no,n,TO,10.01626016,1.546410916,1.259999972
18032S,Rib Reef,2013,Recovery,Single,2,no,n,TO,15.63333333,5.617073171,2.169999951
18032S,Rib Reef,2014,Recovery,Single,2,no,n,TO,18.66666667,3.033333333,0
18032S,Rib Reef,2015,Recovery,Single,2,no,n,TO,35.6,16.93333333,3.049999932
18032S,Rib Reef,2016,Before,Cumulative,3,yes,n,TO,37.74511785,2.145117845,2.499999944
18032S,Rib Reef,2017,During,Cumulative,3,no,c,TO,29.1,-8.645117845,7.439999834
18032S,Rib Reef,2018,After,Cumulative,3,no,c,TO,3.166666667,-25.93333333,0
18032S,Rib Reef,2019,Recovery,Cumulative,3,no,c,TO,2.705916732,-0.460749935,0
18032S,Rib Reef,2021,Recovery,Cumulative,3,no,n,TO,7.481033795,2.035480902,0
18032S,Rib Reef,2022,Recovery,Cumulative,3,no,n,TO,9.886354703,2.405320908,5.2
18032S,Rib Reef,2023,Recovery,Cumulative,3,yes,n,TO,17.60208212,7.715727421,1.66
18034S,Myrmidon Reef,1994,Recovery,Pre,0,no,n,TO,29.98277168,3.793062274,2.169999951
18034S,Myrmidon Reef,1995,Recovery,Pre,0,no,n,TO,31.30047961,1.317707931,1.199999973
18034S,Myrmidon Reef,1996,Before,Single,1,no,n,TO,33.77608735,2.475607745,0.719999984
18034S,Myrmidon Reef,1997,After,Single,1,no,s,TO,31.77441452,-2.001672831,0
18034S,Myrmidon Reef,1998,Recovery,Single,1,no,n,TO,34.33656709,2.562152566,0.649999985
18034S,Myrmidon Reef,1999,Before,Cumulative,2,no,n,TO,38.6213635,4.28479641,0.929999979
18034S,Myrmidon Reef,2000,During,Cumulative,2,no,u,TO,33.74036516,-4.880998337,0
18034S,Myrmidon Reef,2001,During,Cumulative,2,no,n,TO,34.94691553,1.206550365,2.569999943
18034S,Myrmidon Reef,2002,During,Cumulative,2,no,n,TO,34.57640799,-0.370507535,3.819999915
18034S,Myrmidon Reef,2003,After,Cumulative,2,no,b,TO,23.56397205,-11.01243594,0.289999994
18034S,Myrmidon Reef,2004,Recovery,Cumulative,2,no,n,TO,28.25871404,4.694741995,4.02999991
18034S,Myrmidon Reef,2005,Before,Single,3,yes,n,TO,29.47204859,1.213334542,1.449999968
18034S,Myrmidon Reef,2007,After,Single,3,no,u,TO,24.27211098,-5.199937608,0
18034S,Myrmidon Reef,2009,Before,Single,4,yes,n,TO,28.68350168,4.411390706,2.989999933
18034S,Myrmidon Reef,2011,After,Single,4,no,s,TO,19.80871022,-8.874791466,2.199999951
18034S,Myrmidon Reef,2013,Recovery,Single,4,no,n,TO,22.6,2.791289782,1.139999975
18034S,Myrmidon Reef,2015,Recovery,Single,4,no,n,TO,23.1965812,0.596581197,3.449999923
18034S,Myrmidon Reef,2017,Recovery,Single,4,no,n,TO,24.93333333,1.736752137,7.459999833
18034S,Myrmidon Reef,2019,Recovery,Single,4,no,n,TO,28.37931845,3.445985119,0
18034S,Myrmidon Reef,2020,Recovery,Single,4,no,n,TO,33.70411806,5.32479961,8.299999814
18034S,Myrmidon Reef,2021,Recovery,Single,4,no,n,TO,35.35798697,1.653868908,0.15
18034S,Myrmidon Reef,2022,Recovery,Single,4,no,n,TO,37.21450594,1.856518971,5.99
18034S,Myrmidon Reef,2023,Recovery,Single,4,yes,n,TO,38.4804618,1.265955864,1.6
18039S,Dip Reef,1995,Recovery,Pre,0,no,n,TO,23.05300297,6.645604518,1.4933333
18039S,Dip Reef,1996,Before,Single,1,no,n,TO,27.97577891,4.922775941,0.849999981
18039S,Dip Reef,1997,After,Single,1,no,s,TO,25.18091518,-2.794863733,0
18039S,Dip Reef,1998,Recovery,Single,1,no,n,TO,24.66838623,-0.512528944,0.873333314
18039S,Dip Reef,1999,Before,Single,2,yes,n,TO,29.77165458,5.103268348,0.896666647
18039S,Dip Reef,2000,During,Single,2,no,s,TO,26.40702318,-3.3646314,0
18039S,Dip Reef,2001,After,Single,2,no,n,TO,25.61055881,-0.796464369,2.38333328
18039S,Dip Reef,2002,Recovery,Single,2,no,n,TO,27.24573151,1.635172695,2.68999994
18039S,Dip Reef,2003,Recovery,Single,2,no,n,TO,25.58986552,-1.655865989,0.156666663
18039S,Dip Reef,2004,Recovery,Single,2,no,n,TO,24.9887419,-0.601123614,3.583333253
18039S,Dip Reef,2005,Before,Single,3,yes,n,TO,29.2298045,4.241062596,1.109999975
18039S,Dip Reef,2007,After,Single,3,no,u,TO,18.67429935,-10.55550515,0
18039S,Dip Reef,2009,Before,Single,3,yes,n,TO,21.64237856,2.968079213,2.423333279
18039S,Dip Reef,2011,After,Single,3,no,s,TO,10.13333333,-11.50904523,1.856666625
18039S,Dip Reef,2013,Recovery,Single,3,no,n,TO,9.8,-0.333333333,0.976666645
18039S,Dip Reef,2015,Recovery,Single,3,no,n,TO,13.30351759,3.503517588,3.11999993
18039S,Dip Reef,2017,Before,Single,4,yes,n,TO,18.56666667,5.263149079,6.879999846
18039S,Dip Reef,2019,After,Single,4,no,b,TO,17.793069,-0.773597666,0
18039S,Dip Reef,2021,Recovery,Single,4,no,n,TO,24.56542948,6.772360475,0.05
18039S,Dip Reef,2022,Before,Single,5,yes,n,TO,32.34196674,7.776537265,5.57
18039S,Dip Reef,2023,After,Single,5,no,b,TO,25.9146191,-6.427347644,1.45
18042S,Roxburgh Reef,2008,Recovery,Pre,0,no,n,TO,12.74831262,-0.059773496,0.149999997
18042S,Roxburgh Reef,2010,Before,Single,1,no,n,TO,13.33768844,0.589375823,0.979999978
18042S,Roxburgh Reef,2012,After,Single,1,no,s,TO,6.033333333,-7.304355109,1.079999976
18042S,Roxburgh Reef,2014,Recovery,Single,1,no,n,TO,7,0.966666667,0
18042S,Roxburgh Reef,2016,Before,Single,2,yes,n,TO,19.06666667,12.06666667,4.999999888
18042S,Roxburgh Reef,2018,After,Single,2,no,b,TO,10.63869347,-8.427973199,0.149999997
18042S,Roxburgh Reef,2020,Recovery,Single,2,yes,n,TO,18.7880181,8.149324636,6.519999854
18043S,Fore and Aft Reef,2008,Recovery,Pre,0,no,n,TO,5.436987892,0.580049906,0.149999997
18043S,Fore and Aft Reef,2010,Before,Single,1,no,n,TO,9.569681742,4.13269385,0.989999978
18043S,Fore and Aft Reef,2012,After,Single,1,no,s,TO,2.666666667,-6.903015075,1.069999976
18043S,Fore and Aft Reef,2014,Recovery,Single,1,no,n,TO,7.266666667,4.6,0
18043S,Fore and Aft Reef,2016,Recovery,Single,1,no,n,TO,20.96666667,13.7,3.539999921
18043S,Fore and Aft Reef,2018,Recovery,Single,1,no,n,TO,24.12445561,3.157788945,0.139999997
18043S,Fore and Aft Reef,2020,Recovery,Single,1,yes,n,TO,28.47831376,4.353858144,5.779999871
18051S,Pandora Reef,1994,Recovery,Pre,0,no,n,TO,51.90869624,4.762957527,5.039999887
18051S,Pandora Reef,1995,Recovery,Pre,0,no,n,TO,53.88982241,1.98112617,3.179999929
18051S,Pandora Reef,1996,Recovery,Pre,0,no,n,TO,56.65769882,2.767876404,0.319999993
18051S,Pandora Reef,1997,Before,Cumulative,1,no,n,TO,58.42170543,1.764006611,0
18051S,Pandora Reef,1998,During,Cumulative,1,no,b,TO,52.88070175,-5.541003672,5.029999888
18051S,Pandora Reef,1999,During,Cumulative,1,no,b,TO,45.86290023,-7.017801527,0.489999989
18051S,Pandora Reef,2000,During,Cumulative,1,no,s,TO,41.61888808,-4.244012145,0
18051S,Pandora Reef,2001,During,Cumulative,1,no,n,TO,40.18340158,-1.435486506,0.149999997
18051S,Pandora Reef,2002,After,Cumulative,1,no,n,TO,39.43647506,-0.746926518,1.31999997
18051S,Pandora Reef,2003,Recovery,Cumulative,1,no,n,TO,40.71351351,1.277038455,0
18051S,Pandora Reef,2004,Recovery,Cumulative,1,no,n,TO,43.4,2.686486486,0.619999986
18051S,Pandora Reef,2005,Recovery,Cumulative,1,no,n,TO,47.51539763,4.115397631,1.279999971
18051S,Pandora Reef,2007,Recovery,Cumulative,1,no,n,TO,49.99395126,2.478553624,0
18051S,Pandora Reef,2009,Before,Single,2,yes,n,TO,49.76666667,-0.227284588,0
18051S,Pandora Reef,2011,During,Single,2,no,s,TO,38.93333333,-10.83333333,0.869999981
18051S,Pandora Reef,2013,After,Single,2,no,n,TO,38.36666667,-0.566666667,1.649999963
18051S,Pandora Reef,2015,Recovery,Single,2,no,n,TO,38.5,0.133333333,2.24999995
18051S,Pandora Reef,2017,Recovery,Single,2,no,n,TO,39.03333333,0.533333333,8.51999981
18051S,Pandora Reef,2019,Recovery,Single,2,no,n,TO,42.02699293,2.993659595,0.159999996
18051S,Pandora Reef,2021,Recovery,Single,2,no,n,TO,43.49402958,1.467036651,0.15
18051S,Pandora Reef,2022,Recovery,Single,2,no,n,TO,43.02649561,-0.467533967,7.75
18051S,Pandora Reef,2023,Recovery,Single,2,yes,n,TO,50.83609782,7.809602212,0.86
18065S,Havannah Island,1997,Before,Cumulative,1,no,n,TO,42.84471545,,
18065S,Havannah Island,1998,During,Cumulative,1,no,b,TO,27.72550916,-15.11920629,5.399999879
18065S,Havannah Island,1999,During,Cumulative,1,no,b,TO,21.99227828,-5.733230881,0.489999989
18065S,Havannah Island,2000,During,Cumulative,1,no,s,TO,11.27181257,-10.72046571,0
18065S,Havannah Island,2001,During,Cumulative,1,no,c,TO,7.367067416,-3.904745156,0.489999989
18065S,Havannah Island,2002,During,Cumulative,1,no,n,TO,5.932996411,-1.434071005,2.419999946
18065S,Havannah Island,2003,During,Cumulative,1,no,b,TO,6.2,0.267003589,0.139999997
18065S,Havannah Island,2004,After,Cumulative,1,no,n,TO,4.768844221,-1.431155779,0.919999979
18065S,Havannah Island,2005,Before,Recovered,2,yes,n,TO,7.861083761,3.092239539,0.959999979
18065S,Havannah Island,2007,During,Cumulative,2,no,n,TO,6.810149426,-1.050934334,0
18065S,Havannah Island,2009,During,Cumulative,2,no,n,TO,4.969011725,-1.841137701,0
18065S,Havannah Island,2011,During,Cumulative,2,no,s,TO,1.9,-3.069011725,1.069999976
18065S,Havannah Island,2013,After,Cumulative,2,no,n,TO,1.466334992,-0.433665008,1.979999956
18065S,Havannah Island,2015,Recovery,Cumulative,2,no,n,TO,3.367839196,1.901504204,2.559999943
18065S,Havannah Island,2017,Recovery,Cumulative,2,no,n,TO,6.1,2.732160804,8.849999802
18065S,Havannah Island,2019,Before,Single,3,yes,n,TO,18.82080834,12.72080834,0.149999997
18065S,Havannah Island,2021,After,Single,3,no,b,TO,11.43204301,-7.388765331,0.14
18065S,Havannah Island,2022,Recovery,Single,3,no,n,TO,11.02643973,-0.40560328,6.76
18065S,Havannah Island,2023,Recovery,Single,3,yes,n,TO,18.98143264,7.954992912,0.86
18075S,John Brewer Reef,1995,Recovery,Pre,0,no,n,TO,24.0233595,14.0580312,2.969999934
18075S,John Brewer Reef,1996,Before,Cumulative,1,no,n,TO,30.88391139,6.860551889,0.149999997
18075S,John Brewer Reef,1997,During,Cumulative,1,no,s,TO,27.15408279,-3.7298286,0
18075S,John Brewer Reef,1998,During,Cumulative,1,no,b,TO,25.43212377,-1.721959019,2.999999933
18075S,John Brewer Reef,1999,During,Cumulative,1,no,n,TO,28.92917561,3.497051841,0.469999989
18075S,John Brewer Reef,2000,After,Cumulative,1,no,s,TO,20.97952537,-7.949650238,0
18075S,John Brewer Reef,2001,Before,Cumulative,2,yes,n,TO,21.9309422,0.951416825,1.149999974
18075S,John Brewer Reef,2002,During,Cumulative,2,no,b,TO,10.3995471,-11.53139509,1.879999958
18075S,John Brewer Reef,2002,During,Cumulative,2,no,c,TO,10.3995471,-11.53139509,1.879999958
18075S,John Brewer Reef,2003,During,Cumulative,2,no,c,TO,1.6,-8.799547104,0
18075S,John Brewer Reef,2004,After,Cumulative,2,no,c,TO,0.666666667,-0.933333333,1.309999971
18075S,John Brewer Reef,2005,Recovery,Cumulative,2,no,n,TO,1.302869644,0.636202977,1.049999977
18075S,John Brewer Reef,2007,Recovery,Cumulative,2,no,n,TO,1.136529449,-0.166340195,0
18075S,John Brewer Reef,2009,Recovery,Cumulative,2,no,n,TO,3.534840871,2.398311422,0.479999989
18075S,John Brewer Reef,2011,Recovery,Cumulative,2,no,n,TO,5.333333333,1.798492462,1.409999968
18075S,John Brewer Reef,2013,Recovery,Cumulative,2,no,n,TO,9.833333333,4.5,1.739999961
18075S,John Brewer Reef,2015,Recovery,Cumulative,2,no,n,TO,24.66666667,14.83333333,2.169999951
18075S,John Brewer Reef,2017,Before,Single,3,yes,n,TO,26.43333333,1.766666667,5.699999873
18075S,John Brewer Reef,2019,After,Single,3,no,c,TO,11.29070393,-15.1426294,0
18075S,John Brewer Reef,2021,Recovery,Single,3,no,n,TO,12.64233643,3.379140315,0
18075S,John Brewer Reef,2022,Recovery,Single,3,no,n,TO,9.812158079,-2.830178356,5.07
18075S,John Brewer Reef,2023,Recovery,Single,3,yes,n,TO,10.26521269,0.453054607,1.45
18076S,Helix Reef,2006,Before,Single,1,no,n,TO,23.25443049,,
18076S,Helix Reef,2008,After,Single,1,no,c,TO,15.81592807,-7.438502419,0.139999997
18076S,Helix Reef,2010,Before,Single,2,yes,n,TO,20.0620493,4.24612123,0.933333312
18076S,Helix Reef,2012,After,Single,2,no,s,TO,8.1,-11.9620493,0.506666655
18076S,Helix Reef,2014,Recovery,Single,2,no,n,TO,15.43333333,7.333333333,0
18076S,Helix Reef,2016,Recovery,Single,2,no,n,TO,27.66666667,12.23333333,2.67999994
18076S,Helix Reef,2018,Recovery,Single,2,no,n,TO,37.63333333,9.966666667,0.046666666
18076S,Helix Reef,2023,Recovery,Single,2,no,n,TO,32.29609916,1.064490297,1.233333333
18077S,Grub Reef (18-077),2008,Recovery,Pre,0,no,n,TO,12.75039143,-2.772716178,0.299999993
18077S,Grub Reef (18-077),2010,Before,Single,1,no,n,TO,13.83685092,1.086459487,0.849999981
18077S,Grub Reef (18-077),2012,After,Single,1,no,s,TO,5.8,-8.036850921,0.779999983
18077S,Grub Reef (18-077),2014,Recovery,Single,1,no,n,TO,7.533333333,1.733333333,0
18077S,Grub Reef (18-077),2016,Before,Cumulative,2,yes,n,TO,12.43668342,4.903350084,3.59999992
18077S,Grub Reef (18-077),2018,During,Cumulative,2,no,b,TO,8.134840871,-4.301842546,0.149999997
18077S,Grub Reef (18-077),2020,After,Cumulative,2,yes,n,TO,7.314251726,-0.820589145,5.849999869
18081S,Knife Reef,2008,Recovery,Pre,0,no,n,TO,23.65333528,-2.444603968,0.799999982
18081S,Knife Reef,2010,Before,Single,1,no,n,TO,24.63333333,0.979998056,0.949999979
18081S,Knife Reef,2012,After,Single,1,no,s,TO,8.533333333,-16.1,1.299999971
18081S,Knife Reef,2014,Recovery,Single,1,no,n,TO,13.56666667,5.033333333,0
18081S,Knife Reef,2016,Recovery,Single,1,no,n,TO,23.23333333,9.666666667,4.93999989
18081S,Knife Reef,2018,Recovery,Single,1,no,n,TO,30.84891122,7.615577889,0.159999996
18081S,Knife Reef,2020,Recovery,Single,1,no,n,TO,38.84437268,7.995461454,6.349999858
18081S,Knife Reef,2022,Recovery,Single,2,yes,n,TO,45.97350833,7.129135656,4.94
18081S,Knife Reef,2023,Recovery,Single,2,no,n,TO,45.06936173,-0.904146601,0.81
18083S,Fork Reef,2008,Recovery,Pre,0,no,n,TO,18.01302203,0.894556822,0.599999987
18083S,Fork Reef,2010,Before,Single,1,no,n,TO,19.14673367,1.133711634,0.669999985
18083S,Fork Reef,2012,After,Single,1,no,s,TO,6.066666667,-13.080067,1.279999971
18083S,Fork Reef,2014,Recovery,Single,1,no,n,TO,11.33333333,5.266666667,0
18083S,Fork Reef,2016,Recovery,Single,1,no,n,TO,19.2,7.866666667,4.359999903
18083S,Fork Reef,2018,Recovery,Single,1,no,n,TO,24.16977746,4.969777459,0.149999997
18083S,Fork Reef,2020,Recovery,Single,1,yes,n,TO,26.75444317,2.584665716,5.959999867
18086S,Chicken Reef,1995,Recovery,Pre,0,no,n,TO,31.38728243,1.129467834,1.78999996
18086S,Chicken Reef,1996,Before,Single,1,no,n,TO,37.55397968,6.166697256,0.159999996
18086S,Chicken Reef,1997,After,Single,1,no,s,TO,35.7246199,-1.829359789,0
18086S,Chicken Reef,1998,Recovery,Single,1,no,n,TO,41.41991087,5.695290976,0.149999997
18086S,Chicken Reef,1999,Before,Single,2,yes,n,TO,42.39007146,0.970160593,0.45999999
18086S,Chicken Reef,2000,After,Single,2,no,s,TO,36.9832164,-5.406855066,0
18086S,Chicken Reef,2001,Before,Cumulative,3,yes,n,TO,37.67678457,0.693568171,1.169999974
18086S,Chicken Reef,2002,During,Cumulative,3,no,n,TO,36.95353535,-0.723249215,1.609999964
18086S,Chicken Reef,2003,During,Cumulative,3,no,c,TO,28.34430808,-8.609227273,0.139999997
18086S,Chicken Reef,2004,After,Cumulative,3,no,c,TO,12.9,-15.44430808,2.589999942
18086S,Chicken Reef,2005,Recovery,Cumulative,3,no,n,TO,13.39106475,0.491064751,0.649999985
18086S,Chicken Reef,2006,Recovery,Cumulative,3,no,n,TO,12.32276661,-1.068298141,0
18086S,Chicken Reef,2007,Recovery,Cumulative,3,no,n,TO,13.86236342,1.539596814,0
18086S,Chicken Reef,2008,Recovery,Cumulative,3,no,n,TO,13.63657395,-0.225789471,0.749999983
18086S,Chicken Reef,2009,Recovery,Cumulative,3,no,n,TO,15.63333333,1.99675938,1.33999997
18086S,Chicken Reef,2010,Before,Single,4,yes,n,TO,15.30820771,-0.325125628,0.829999981
18086S,Chicken Reef,2011,During,Single,4,no,s,TO,7.866666667,-7.441541039,1.619999964
18086S,Chicken Reef,2012,After,Single,4,no,n,TO,7.518699187,-0.34796748,1.629999964
